commit_id,author_id
"2138100","1981"
"2138101","1981"
"2138102","869"
"2138103","869"
"2138104","869"
"2138105","1981"
"2138106","869"
"2138107","869"
"2138108","869"
"2138109","1981"
"2138110","869"
"2138111","1981"
"2138112","1981"
"2138122","1981"
"2138128","1981"
"2138143","1981"
"2138144","2849"
"2138150","1981"
"2138156","869"
"2138164","869"
"2138165","869"
"2138168","3473"
"2138170","3473"
"2138171","1979"
"2138172","2030"
"2138173","2030"
"2138174","2084"
"2138177","2084"
"2138178","2084"
"2138179","2084"
"2138180","2084"
"2138181","869"
"2138182","869"
"2138184","869"
"2138185","869"
"2138186","869"
"2138188","869"
"2138189","869"
"2138190","869"
"2138193","869"
"2138194","869"
"2138195","869"
"2138197","869"
"2138198","869"
"2138199","869"
"2138200","869"
"2138201","869"
"2138202","869"
"2138203","869"
"2138204","869"
"2138205","869"
"2138206","869"
"2138207","869"
"2138208","869"
"2138209","869"
"2138210","869"
"2138211","869"
"2138212","869"
"2138213","869"
"2138214","2082"
"2138215","1981"
"2138216","1981"
"2138220","1981"
"2138227","2080"
"2138228","2082"
"2138234","2080"
